PDS,VN,ID,YR,MN,PROV,DIST_N,DIST_C,PTY_N,PTY_C,CAN_N,CAN_G,RV,VV,IVV,CV,TPV,SEATS
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT II,15,Perindo,12,"FREDERIKS STEPHANE, S.H., M.H.",Male,3973080,3104039,279813,NA,21153,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT II,15,Perindo,12,GIRRY PRATAMA,Male,3973080,3104039,279813,NA,21153,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT II,15,Perindo,12,Ir. FAIZAL BANDRIAN ANWAR,Male,3973080,3104039,279813,NA,21153,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT II,15,Perindo,12,R. DEDEN SAMSUDIN SALEH,Male,3973080,3104039,279813,NA,21153,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT II,15,Perindo,12,SITI TUTI SUSILAWATI,Female,3973080,3104039,279813,NA,21153,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT II,15,PKB,13,"AHMAD SAHRUDIN, S.Hum.",Male,3973080,3104039,279813,NA,517125,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT II,15,PKB,13,ASEP ROMY ROMAYA,Male,3973080,3104039,279813,NA,517125,1
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT II,15,PKB,13,"AYU KANIA DEWI, S.I.Kom.",Female,3973080,3104039,279813,NA,517125,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT II,15,PKB,13,H. CUCUN AHMAD SYAMSURIJAL,Male,3973080,3104039,279813,NA,517125,1
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT II,15,PKB,13,H. IIM RACHMAT,Male,3973080,3104039,279813,NA,517125,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT II,15,PKB,13,"Hj. SITI MARYANTI, S.E.",Female,3973080,3104039,279813,NA,517125,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT II,15,PKB,13,"MAKARUDDIN ASRIL TONDA, S.I.Kom.",Male,3973080,3104039,279813,NA,517125,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT II,15,PKB,13,MUHAMAD ALI JAFAR SIDIQ,Male,3973080,3104039,279813,NA,517125,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT II,15,PKB,13,NURUL FADHILAH,Female,3973080,3104039,279813,NA,517125,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT II,15,PKB,13,"USEP SAEFUL KAMAL, S.H.I., M.I.Kom.",Male,3973080,3104039,279813,NA,517125,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT II,15,PKN,14,ANGGA ARIE WIBOWO,Male,3973080,3104039,279813,NA,4385,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT II,15,PKN,14,"ASEP YULIANTO, S.E.",Male,3973080,3104039,279813,NA,4385,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT II,15,PKN,14,BONA SIMANJUNTAK,Male,3973080,3104039,279813,NA,4385,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT II,15,PKN,14,ESTIKAWATY REALITA,Female,3973080,3104039,279813,NA,4385,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT II,15,PKN,14,"H. INDRA JUNJUNGAN NASUTION, S.H., M.M., M.Sc.",Male,3973080,3104039,279813,NA,4385,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT II,15,PKN,14,JOKO PRIADNO,Male,3973080,3104039,279813,NA,4385,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT II,15,PKN,14,M. HAIKAL RAZIB WIREJA,Male,3973080,3104039,279813,NA,4385,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT II,15,PKN,14,NURCHAYATI,Female,3973080,3104039,279813,NA,4385,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT II,15,PKN,14,RUSLI,Male,3973080,3104039,279813,NA,4385,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT II,15,PKN,14,VERA AUGUSTIANY,Female,3973080,3104039,279813,NA,4385,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT II,15,PKS,15,"AEP NURDIN, S.Ag., M.Si.",Male,3973080,3104039,279813,NA,397432,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT II,15,PKS,15,"Apt. Hj. CHAIRINI, S.Si.",Female,3973080,3104039,279813,NA,397432,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT II,15,PKS,15,"Dipl. Ing. Hj. DIAH NURWITASARI, M.I.Pol.",Female,3973080,3104039,279813,NA,397432,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT II,15,PKS,15,"Dr. H. AHMAD HERYAWAN, Lc., M.Si.",Male,3973080,3104039,279813,NA,397432,1
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT II,15,PKS,15,"Dr. H. DASEP KURNIA GUNARUDIN, S.H., M.M.",Male,3973080,3104039,279813,NA,397432,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT II,15,PKS,15,"Dr. H. IHSAN, M.Si.",Male,3973080,3104039,279813,NA,397432,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT II,15,PKS,15,"Dra. Hj. IRA DALILAH, M.A.P.",Female,3973080,3104039,279813,NA,397432,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT II,15,PKS,15,Drs. IANG DARMAWAN,Male,3973080,3104039,279813,NA,397432,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT II,15,PKS,15,"H. A. MULYANA, S.H., M.Pd., M.H.Kes.",Male,3973080,3104039,279813,NA,397432,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT II,15,PKS,15,"M. RIYADUL HAQ, S.Ars.",Male,3973080,3104039,279813,NA,397432,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT II,15,PPP,16,Dr. RACHMAT PARTASASMITA,Male,3973080,3104039,279813,NA,68231,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT II,15,PPP,16,Drs. K.H. ARIEF HIDAYAT,Male,3973080,3104039,279813,NA,68231,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT II,15,PPP,16,H. KOMARUDDIN THAHER,Male,3973080,3104039,279813,NA,68231,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT II,15,PPP,16,H. RUHYAT NUGRAHA,Male,3973080,3104039,279813,NA,68231,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT II,15,PPP,16,IBNU ATHOILLAH YUSUF,Male,3973080,3104039,279813,NA,68231,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT II,15,PPP,16,IRMAYANTI,Female,3973080,3104039,279813,NA,68231,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT II,15,PPP,16,RIZWANSYAH,Male,3973080,3104039,279813,NA,68231,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT II,15,PPP,16,SILVI RAHMALIA F.,Female,3973080,3104039,279813,NA,68231,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT II,15,PPP,16,SITI RUHMAYATI,Female,3973080,3104039,279813,NA,68231,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT II,15,PPP,16,UMAR ASSAQQAF,Male,3973080,3104039,279813,NA,68231,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT II,15,PSI,17,ANDREW SEPTIAN,Male,3973080,3104039,279813,NA,77638,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT II,15,PSI,17,ARMY CHRISTIAN,Male,3973080,3104039,279813,NA,77638,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT II,15,PSI,17,"BORIS ARUAN, S.E.",Male,3973080,3104039,279813,NA,77638,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT II,15,PSI,17,DESMANJON PURBA,Male,3973080,3104039,279813,NA,77638,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT II,15,PSI,17,"Dr. ANNA YULIANTI, S.H., M.Kn.",Female,3973080,3104039,279813,NA,77638,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT II,15,PSI,17,"Dr. H. BADARUDDIN A. P., S.T., M.M., M.A.P., M.T.",Male,3973080,3104039,279813,NA,77638,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT II,15,PSI,17,"Ir. KAREL L. MANDAGIE, M.M.",Male,3973080,3104039,279813,NA,77638,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT II,15,PSI,17,KISENDA W.K.,Male,3973080,3104039,279813,NA,77638,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT II,15,PSI,17,KRISDINA AGUSTIN,Female,3973080,3104039,279813,NA,77638,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT II,15,PSI,17,SYAFITRI WAHYUNI,Female,3973080,3104039,279813,NA,77638,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT II,15,Ummat,18,"ADE KHAERUDDIN, S.E.",Male,3973080,3104039,279813,NA,9328,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT II,15,Ummat,18,DALMAWAN,Male,3973080,3104039,279813,NA,9328,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT II,15,Ummat,18,"ERWIN YUDHA PRANATA, S.H.",Male,3973080,3104039,279813,NA,9328,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT II,15,Ummat,18,FANIE MUFLIANI,Female,3973080,3104039,279813,NA,9328,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT II,15,Ummat,18,HUSNI TAMRIN,Male,3973080,3104039,279813,NA,9328,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT II,15,Ummat,18,INDRASARI WAHYU BUDININGSIH,Female,3973080,3104039,279813,NA,9328,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT II,15,Ummat,18,MURJONO,Male,3973080,3104039,279813,NA,9328,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT II,15,Ummat,18,"SOLATUN, M.Si.",Male,3973080,3104039,279813,NA,9328,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT II,15,Ummat,18,"SUSILOWATI, S.H.",Female,3973080,3104039,279813,NA,9328,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT II,15,Ummat,18,TIKA NURTIKA SARI,Female,3973080,3104039,279813,NA,9328,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Buruh,1,Dewi Susilawati,Female,2632764,1858722,215783,NA,12710,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Buruh,1,"Dr. H. Didi Suprijadi, M.M.",Male,2632764,1858722,215783,NA,12710,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Buruh,1,Hanipah,Female,2632764,1858722,215783,NA,12710,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Buruh,1,Jusri Panggabean,Male,2632764,1858722,215783,NA,12710,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Buruh,1,Rohman,Male,2632764,1858722,215783,NA,12710,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Buruh,1,"Roni Febrianto, S.T., M.Fil.",Male,2632764,1858722,215783,NA,12710,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Buruh,1,Saiful Bahri,Male,2632764,1858722,215783,NA,12710,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Buruh,1,Siti Mutoliah,Female,2632764,1858722,215783,NA,12710,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Buruh,1,Suamintoyo,Male,2632764,1858722,215783,NA,12710,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Demokrat,2,Agust Jovan Latuconsina,Male,2632764,1858722,215783,NA,86214,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Demokrat,2,ENDANG SUTISNA,Male,2632764,1858722,215783,NA,86214,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Demokrat,2,"EVY SUSANTI, S.H.",Female,2632764,1858722,215783,NA,86214,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Demokrat,2,IDAN RAMDAN,Male,2632764,1858722,215783,NA,86214,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Demokrat,2,MAKMUN HALIM THOHARI,Male,2632764,1858722,215783,NA,86214,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Demokrat,2,"Nia Rohania, S.H.",Female,2632764,1858722,215783,NA,86214,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Demokrat,2,Prof. Dr. H. Sjarifuddin Hasan,Male,2632764,1858722,215783,NA,86214,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Demokrat,2,SESILIA ANWAR,Female,2632764,1858722,215783,NA,86214,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Demokrat,2,"Yudhi Yogaswara Darmawan, S.T.",Male,2632764,1858722,215783,NA,86214,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Garuda,3,AMAR SURYADI PARMAN,Male,2632764,1858722,215783,NA,3578,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Garuda,3,DALILAH,Female,2632764,1858722,215783,NA,3578,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Garuda,3,DESTIYAN SARI,Female,2632764,1858722,215783,NA,3578,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Garuda,3,EMA SURYANINGSIH,Female,2632764,1858722,215783,NA,3578,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Garuda,3,M. RIZKI VANDELA PULUNGAN,Male,2632764,1858722,215783,NA,3578,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Garuda,3,PRAYOGO AGUSTI,Male,2632764,1858722,215783,NA,3578,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Garuda,3,SAEFFURQON,Male,2632764,1858722,215783,NA,3578,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Garuda,3,WISNU PRAYOGO,Male,2632764,1858722,215783,NA,3578,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Garuda,3,YE HAMDI ASSAGAF,Male,2632764,1858722,215783,NA,3578,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Gelora,4,ANANTO PRATIKNO,Male,2632764,1858722,215783,NA,13309,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Gelora,4,HENWIRA HALIM,Male,2632764,1858722,215783,NA,13309,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Gelora,4,NATASSYA TARA,Female,2632764,1858722,215783,NA,13309,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Gerindra,5,ANANDA NOVIOSSHAUMI EFENDI,Female,2632764,1858722,215783,NA,293202,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Gerindra,5,ASEP RAHMAT KURNIA JAYA,Male,2632764,1858722,215783,NA,293202,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Gerindra,5,DERRY DRAJAT,Male,2632764,1858722,215783,NA,293202,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Gerindra,5,"Dr. Ir. Hj. ENDANG SETYAWATI THOHARI, DESS., M.Sc.",Female,2632764,1858722,215783,NA,293202,1
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Gerindra,5,IBNU ARIBOWO,Male,2632764,1858722,215783,NA,293202,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Gerindra,5,IIK HIKMAH,Female,2632764,1858722,215783,NA,293202,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Gerindra,5,Ir. ARIA SULHAN WITOELAR,Male,2632764,1858722,215783,NA,293202,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Gerindra,5,Ir. IRWAN ARDI HASMAN,Male,2632764,1858722,215783,NA,293202,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Gerindra,5,KAMRUSSAMAD,Male,2632764,1858722,215783,NA,293202,1
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Golkar,6,BUDHY SETIAWAN,Male,2632764,1858722,215783,NA,309401,1
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Golkar,6,EDI DARMA POHAN,Male,2632764,1858722,215783,NA,309401,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Golkar,6,"FIRMAN MULYADI, S.H., M.H.",Male,2632764,1858722,215783,NA,309401,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Golkar,6,ILHAM PERMANA,Male,2632764,1858722,215783,NA,309401,1
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Golkar,6,ISFHAN TAUFIK MUNGGARAN,Male,2632764,1858722,215783,NA,309401,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Golkar,6,"MELLI DARSA, S.H., LL.M.",Female,2632764,1858722,215783,NA,309401,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Golkar,6,"OSY MEIDY EFFENDI, S.Pd.",Female,2632764,1858722,215783,NA,309401,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Golkar,6,TATANG ZAENUDIN,Male,2632764,1858722,215783,NA,309401,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Golkar,6,"TITIK SURYANTI, S.E.",Female,2632764,1858722,215783,NA,309401,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Hanura,7,ASEP RUSMANA,Male,2632764,1858722,215783,NA,5191,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Hanura,7,ATIQ RACHMAN,Male,2632764,1858722,215783,NA,5191,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Hanura,7,"DIAH PITALOKA, S.H.",Female,2632764,1858722,215783,NA,5191,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Hanura,7,INA ROHAINI,Female,2632764,1858722,215783,NA,5191,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Hanura,7,IRMA IRAWATI,Female,2632764,1858722,215783,NA,5191,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Hanura,7,"MUHAMMAD REZHA OCTAVIANDRI, S.M.",Male,2632764,1858722,215783,NA,5191,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Hanura,7,"RENNO PRAWIRA, S.E., M.S.M.",Male,2632764,1858722,215783,NA,5191,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Hanura,7,"YATI INDRASIH, S.E.",Female,2632764,1858722,215783,NA,5191,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Nasdem,8,"AHMAD RIFAI SUFTYADI, S.H., M.H.",Male,2632764,1858722,215783,NA,130915,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Nasdem,8,ANANDA TOHPATI N. R.,Male,2632764,1858722,215783,NA,130915,1
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Nasdem,8,"Dr. Hj. MUNIFAH SYANWANI, M.Si.",Female,2632764,1858722,215783,NA,130915,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Nasdem,8,ENDI CAHYADI,Male,2632764,1858722,215783,NA,130915,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Nasdem,8,H. FATHURRAHMAN MAHFUDZ,Male,2632764,1858722,215783,NA,130915,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Nasdem,8,H. TJETJEP MUCHTAR SOLEH,Male,2632764,1858722,215783,NA,130915,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Nasdem,8,"Hj. VIVI ROVIANA, S.I.Kom.",Female,2632764,1858722,215783,NA,130915,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Nasdem,8,"INDIRA CHUNDA THITA S., S.E., M.M.",Female,2632764,1858722,215783,NA,130915,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Nasdem,8,"MUHAMMAD TOHA, S.Ag., M.Pd.I.",Male,2632764,1858722,215783,NA,130915,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,PAN,9,"ADISON, S.E., M.H.",Male,2632764,1858722,215783,NA,142183,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,PAN,9,ASEP SOPYAN,Male,2632764,1858722,215783,NA,142183,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,PAN,9,"AYU ARIANTI, S.H.",Female,2632764,1858722,215783,NA,142183,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,PAN,9,"Dr. Ir. BEDJO SANTOSO, M.Si.",Male,2632764,1858722,215783,NA,142183,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,PAN,9,"Drs. DAUD SUBARKAH, M.Si.",Male,2632764,1858722,215783,NA,142183,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,PAN,9,H. EDDY SOEPARNO,Male,2632764,1858722,215783,NA,142183,1
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,PAN,9,"Herdianti Puspitasari, S.Si.",Female,2632764,1858722,215783,NA,142183,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,PAN,9,Ir. R. SONNY PURNARA,Male,2632764,1858722,215783,NA,142183,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,PAN,9,"YANE ARDIAN RACHMAN, S.E., M.Si.",Female,2632764,1858722,215783,NA,142183,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,PBB,10,"Drs. H. AZKAR BADRI, M.Si.",Male,2632764,1858722,215783,NA,5535,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,PBB,10,"EDI HARAPAN, S.H.",Male,2632764,1858722,215783,NA,5535,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,PBB,10,EKO PRAYITNO,Male,2632764,1858722,215783,NA,5535,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,PBB,10,"HAMIDAH YACOUB, B.A.",Female,2632764,1858722,215783,NA,5535,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,PBB,10,IKHWAN SUHIMAN,Male,2632764,1858722,215783,NA,5535,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,PBB,10,JANUARI MARIANIE,Female,2632764,1858722,215783,NA,5535,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,PBB,10,M. IDRIS DAULAT,Male,2632764,1858722,215783,NA,5535,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,PBB,10,"MA'RIFATUL ALIYAH A.M, S.Pd.",Female,2632764,1858722,215783,NA,5535,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,PBB,10,R. LINA KURNIASARI,Female,2632764,1858722,215783,NA,5535,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,PDIP,11,ANDRI SALEH AMARALD,Male,2632764,1858722,215783,NA,288322,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,PDIP,11,"ARIEF RACHMAN, S.H.",Male,2632764,1858722,215783,NA,288322,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,PDIP,11,"DIAH PITALOKA, S.Sos., M.Si.",Female,2632764,1858722,215783,NA,288322,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,PDIP,11,H. MUHAMAD ABDUL AZIS SEFUDIN,Male,2632764,1858722,215783,NA,288322,1
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,PDIP,11,Ir. HUSDI KARYONO,Male,2632764,1858722,215783,NA,288322,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,PDIP,11,Ir. YULISTIAN IMAM TARYUDI,Male,2632764,1858722,215783,NA,288322,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,PDIP,11,ISNUR YUHESTI,Female,2632764,1858722,215783,NA,288322,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,PDIP,11,KINTAN KUSUMA WARDHANI,Female,2632764,1858722,215783,NA,288322,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,PDIP,11,MOHAMMAD NURUZZAMAN,Male,2632764,1858722,215783,NA,288322,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Perindo,12,BOY ZAKARIA BAMBANG PRATOMO,Male,2632764,1858722,215783,NA,12583,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Perindo,12,"Dr. ARIPIN TAMBUNAN, M.Th.",Male,2632764,1858722,215783,NA,12583,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Perindo,12,Dr. H. DJONI ROLINDRAWAN,Male,2632764,1858722,215783,NA,12583,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Perindo,12,"FEIRUZ MELAWARDHANI CHANDRAKUSUMA, S.Kom.",Female,2632764,1858722,215783,NA,12583,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Perindo,12,"H. WAWAN SETIAWAN, S.H., M.I.Pol.",Male,2632764,1858722,215783,NA,12583,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Perindo,12,LILIS SAADAH,Female,2632764,1858722,215783,NA,12583,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Perindo,12,NANANG SUTISNA,Male,2632764,1858722,215783,NA,12583,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Perindo,12,VINNY TAURISIA,Female,2632764,1858722,215783,NA,12583,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,Perindo,12,WENDY,Male,2632764,1858722,215783,NA,12583,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,PKB,13,ARIFUL KHOLIQ ZAELANI,Male,2632764,1858722,215783,NA,155509,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,PKB,13,BAGUS KARYANEGARA,Male,2632764,1858722,215783,NA,155509,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,PKB,13,"CAMELIA PANDUWINATA LUBIS, S.E., M.I.Kom.",Female,2632764,1858722,215783,NA,155509,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,PKB,13,Dra. Hj. AI DARLIAH,Female,2632764,1858722,215783,NA,155509,0
1,1,DPR,2024,February,JAWA BARAT ,JAWA BARAT III,16,PKB,13,Drs. OTONG ABDURRAHMAN,Male,2632764,1858722,215783,NA,155509,0
