Year,Election,Province,District Name,Party Number,Party Name,Candidate Name,"Candidate Gender L=Male, P=Female",Candidate List Number
2019,DPR ,SUMATERA BARAT,SUMATERA BARAT II,13,Hanura,"HENDRA YANNI ANWAR, S.Sos",L,4
2019,DPR ,SUMATERA BARAT,SUMATERA BARAT II,13,Hanura,"Dr. Ir. H. ASWIN NALDI, M.M",L,5
2019,DPR ,SUMATERA BARAT,SUMATERA BARAT II,13,Hanura,IDA FARIDA,P,6
2019,DPR ,SUMATERA BARAT,SUMATERA BARAT II,14,Demokrat,Ir. H.MULYADI,L,1
2019,DPR ,SUMATERA BARAT,SUMATERA BARAT II,14,Demokrat,REZKA OKTOBERIA,P,2
2019,DPR ,SUMATERA BARAT,SUMATERA BARAT II,14,Demokrat,CIPTA PANCA LAKSANA,L,3
2019,DPR ,SUMATERA BARAT,SUMATERA BARAT II,14,Demokrat,TEUKU MUHAMMAD GADAFFI,L,4
2019,DPR ,SUMATERA BARAT,SUMATERA BARAT II,14,Demokrat,VINNA MELWANTY,P,5
2019,DPR ,SUMATERA BARAT,SUMATERA BARAT II,14,Demokrat,AFDAL MUKMIN,L,6
2019,DPR ,SUMATERA BARAT,SUMATERA BARAT II,19,PBB,"JELITA DONAL, Lc",L,1
2019,DPR ,SUMATERA BARAT,SUMATERA BARAT II,19,PBB,"Hj. HAMIDAH YACOUB, B.A",P,2
2019,DPR ,SUMATERA BARAT,SUMATERA BARAT II,19,PBB,"RIFKI, S. Kom",L,3
2019,DPR ,SUMATERA BARAT,SUMATERA BARAT II,19,PBB,"DR. IR. ATIFAH THAHA, MSC.",P,4
2019,DPR ,SUMATERA BARAT,SUMATERA BARAT II,19,PBB,RISWANDI,L,5
2019,DPR ,SUMATERA BARAT,SUMATERA BARAT II,19,PBB,DRS. SYAMSIR ALAM,L,6
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,1,PKB,DRS. RAMLAN HOLDAN,L,1
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,1,PKB,"H. ANDRIYANTO, SE. MM",L,2
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,1,PKB,"MARYAM YUSNIHARTI, M.PD.I",P,3
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,1,PKB,"DR. KUWATNO, S.PD., M.SI",L,4
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,1,PKB,"H. AGUS SALAM, SH",L,5
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,1,PKB,PRIHARTINADYA,P,6
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,1,PKB,"INTAN MAYA SARI, S.PD.I",P,7
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,1,PKB,"NURKHOLIS, SH., MA",L,8
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,2,Gerindra,"EDHY PRABOWO, MM., MBA",L,1
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,2,Gerindra,"Ir. EDDY SANTANA PUTRA, MT",L,2
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,2,Gerindra,"SITI NURIZKA PUTERI JAYA, SH., MH",P,3
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,2,Gerindra,"Drs. H. DJABARUDDIN AHMAD, ME",L,4
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,2,Gerindra,"DAVIT SAHER WATAYASI, S.IP., M.IP",L,5
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,2,Gerindra,"RENNY ASTUTI, SH., S.PN",P,6
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,2,Gerindra,JESSI DWI SUDA,P,7
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,2,Gerindra,"MAHIPAL EDWIN, SH",L,8
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,3,PDIP,Ir. H. NAZARUDIN KIEMAS,L,1
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,3,PDIP,"H. DARMADI DJUFRI, S.H., M.H.",L,2
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,3,PDIP,"RIEZKY APRILIA, S.H., M.H.",P,3
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,3,PDIP,DIAH OKTA SARI,P,4
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,3,PDIP,"DODDY JULIANTO SIAHAAN, S.H.",L,5
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,3,PDIP,"HARUN MASIKU, S.H.",L,6
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,3,PDIP,"Dra. SRI SUHARTI, M.Si",P,7
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,3,PDIP,"IRWAN TONGARI, S.E.",L,8
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,4,Golkar,DRS. H. KAHAR MUZAKIR,L,1
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,4,Golkar,"H. ISKANDAR SYAMWELL, S.E.",L,2
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,4,Golkar,"ANDI MARAIDA, SP",P,3
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,4,Golkar,WASISTA B.UTOYO,L,4
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,4,Golkar,"AHMAD FUAD, S.H",L,5
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,4,Golkar,"NURFITRI SUSILAWATY, A.Md",P,6
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,4,Golkar,"SYAPARUDDIN, S.H., M.H",L,7
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,4,Golkar,HJ. LURY ELZA ALEX NOERDIN,P,8
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,5,NasDem,HJ. MAPHILINDA SYAHRIAL OESMAN,P,1
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,5,NasDem,"IR.H. SARIMUDA, MT",L,2
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,5,NasDem,DRS.H.ELIANUDDIN.HB,L,3
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,5,NasDem,"DIATRISNA, SH",P,4
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,5,NasDem,"MUHAMAD FANDI PRATAMA PUTRA, S. Kom.",L,5
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,5,NasDem,IR. BAKTI SETIAWAN SURAPATY. S.SOS. MM,L,6
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,5,NasDem,"DIAH TURIS KAEMIRAWATI, S.H., M.H",P,7
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,5,NasDem,"FAUZI H AMRO, M.Si.",L,8
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,6,Garuda,ERI EFFENDI,L,1
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,6,Garuda,"RIKA OKTAVIANI, S.E",P,2
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,6,Garuda,"MARLYANA, SE., M.Si.",P,3
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,6,Garuda,"CITRA KEMALASARI, S.E",P,4
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,7,Berkarya,Drs. MUHAMMAD SAJID,L,1
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,7,Berkarya,"H.F.R GHANTY SJAHABUDIN, SH, MM",L,2
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,7,Berkarya,SITI SUNDARI,P,3
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,7,Berkarya,"ISMAIL ABUBAKAR, SE",L,4
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,7,Berkarya,AGUSNAN,L,5
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,7,Berkarya,RA. AZIZAH,P,6
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,7,Berkarya,"ELLYA INDAH LESTARI, S.Ikom",P,7
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,7,Berkarya,RATNA NOVI HARTATI,P,8
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,8,PKS,"H. MUSTAFA KAMAL, S.S.",L,1
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,8,PKS,"Ir. H. ACH SYAMSU RIZAL ASIR, MBA",L,2
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,8,PKS,"THERESIA NOVAFIANI, S.Kom, MM",P,3
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,8,PKS,"MIMI EFRIDA DALIMUNTHE, S.KM",P,4
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,8,PKS,YENNI LIBERTY,P,5
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,8,PKS,"H. ANDI AMRULLAH, Lc, ME.I",L,6
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,8,PKS,"AGUNG BAHARI, ST",L,7
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,8,PKS,RADEN ACHMAD ARYANDRA,L,8
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,9,Perindo,"FARIDZ WASHINGTON, SE, .MM",L,1
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,9,Perindo,"YUSMAHERI, S.H",L,2
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,9,Perindo,"SABELLA LIBERTY, S.H.",P,3
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,9,Perindo,"H. KMS. M. SYARKOWI WIJAYA, SE, MM",L,4
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,9,Perindo,"Dr. SAMUEL M.P. HUTABARAT, S.H., M.Hum.",L,5
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,9,Perindo,DARMI FITRIANI,P,6
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,9,Perindo,"ACHMAD MUCHTASYAR, ST., MSIE",L,7
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,9,Perindo,NURAINI,P,8
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,10,PPP,"H. JUHAINI ALIE, SH., MM",L,1
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,10,PPP,"IR. H. DIDI APRIADI, M.AK.",L,2
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,10,PPP,"CITRA DEWI, SH",P,3
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,10,PPP,"HENDRA DINATHA, SH., MH",L,4
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,10,PPP,"DWI LISTIANTI, S.Si",P,5
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,10,PPP,MARIA SUSANTI,P,6
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,10,PPP,SRI HERLINA,P,7
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,11,PSI,M. RIZKY HIDAYATULLAH,L,1
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,11,PSI,DEDY BACHTIAR,L,2
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,11,PSI,PUTRI CITRA AYU PRIMA,P,3
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,11,PSI,"ANDES PARIA INDAH NS, SE",P,4
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,11,PSI,"M.A AZIZ HARTANTO, S.MN",L,5
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,11,PSI,"ROBIN MARTINUS, ST",L,6
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,11,PSI,VERA PUSPITA SARI,P,7
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,11,PSI,"YAND ABRAHAM D. MANALU, ST",L,8
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,12,PAN,Ir. H. ACHMAD HAFISZ TOHIR,L,1
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,12,PAN,"Mayjen TNI (Purn). H. ISKANDAR M. SAHIL, SE, M.S",L,2
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,12,PAN,DEASY AMBAR SARI,P,3
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,12,PAN,KMS H. M. UMAR HALIM,L,4
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,12,PAN,ITEH SIMON,L,5
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,12,PAN,"IKLIMA RIA, S.Ag",P,6
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,12,PAN,dr. ROYS,L,7
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,12,PAN,"KARTIKA HAYATI, SP",P,8
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,13,Hanura,EDDY GANEFO,L,1
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,13,Hanura,"H. ALEX SATO BYA, SH",L,2
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,13,Hanura,ENI SURYANI,P,3
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,13,Hanura,ALI AMIN,L,4
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,13,Hanura,Hj. DAHRIAH. A,P,5
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,14,Demokrat,"Ir. H. ISHAK MEKKI, MM",L,1
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,14,Demokrat,"SYOFWATILLAH MOHZAIB, S.Sos. I",L,2
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,14,Demokrat,"Dra. HJ. NURWATI WAHAB, MM",P,3
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,14,Demokrat,ADITYA PRATAMA,L,4
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,14,Demokrat,ROGAYATI BAIDJURI,P,5
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,14,Demokrat,DESY KASNAYATI,P,6
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,14,Demokrat,IRDIANSYAH,L,7
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,14,Demokrat,"HUSYAM, ST., S.Sos., M.Si",L,8
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,19,PBB,"Ir. AFRIANSYAH NOOR, M.Si",L,1
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,19,PBB,YOSI ROSMANIAR,P,2
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,19,PBB,"AZHAR ZAINURI, SE., M.M",L,3
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,19,PBB,"WARDATUL ADAWIYAH, A.Md",P,4
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,19,PBB,DESI KARTIKA,P,5
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,19,PBB,"IBNU UTAMA, ST",L,6
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,19,PBB,YUDI YOLANDO,L,7
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,20,PKPI,"ADV. DR. (HC). SAMBAS, S.I.P, M.H.",L,1
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,20,PKPI,MURATERUNA,L,2
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,20,PKPI,SAFITRI VILLY UTAMI,P,3
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,20,PKPI,"MALARIYANTO AGUSMANJAYA, S.E.",L,4
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN I,20,PKPI,RR DUDY DARMAGATI,P,5
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN II,1,PKB,"H. BERTU MERLAS, S.T",L,1
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN II,1,PKB,"ALFI NOVTRIANSYAH RUSTAM, S.AP",L,2
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN II,1,PKB,FREVY GREDSYELY,P,3
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN II,1,PKB,TEGUH MUNIR,L,4
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN II,1,PKB,"H. MUKTI SULAIMAN, SH. M.HUM",L,5
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN II,1,PKB,RISKY GUSTI HANDAYANI,P,6
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN II,1,PKB,ADELIA DAMAYANTI,P,7
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN II,1,PKB,INDRI SISWANDI,L,8
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN II,1,PKB,"ARNA SURYATI, S.PD",P,9
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN II,2,Gerindra,"SAFRI, SE., M.Si.",L,1
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN II,2,Gerindra,Ir. SRI MELIYANA,P,2
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN II,2,Gerindra,HERMAN BASUNING,L,3
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN II,2,Gerindra,"SANDRA SORAYA, SH",P,4
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN II,2,Gerindra,"FENUS ANTONIUS, SE",L,5
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN II,2,Gerindra,"CAKRA HERU SANTOSA, SH., MH",L,6
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN II,2,Gerindra,Ir. IBNU HAJAR HERYANTO,L,7
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN II,2,Gerindra,"TRI WIJAYANTI, SE",P,8
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN II,2,Gerindra,NYAYU ROSDIANA,P,9
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN II,3,PDIP,"YULIAN GUNHAR, S.H, M.H.",L,1
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN II,3,PDIP,"ERWIN MOESLIMIN SINGAJURU, S.H, . M.H.",L,2
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN II,3,PDIP,"HJ. SEPTIATIRIN, S.E., M.M.",P,3
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN II,3,PDIP,"M.A. GANTADA, S.H, M.Hum",L,4
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN II,3,PDIP,SOFIAN SALEH,L,5
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN II,3,PDIP,"DEWI YUNIAR, S.H, M.H.",P,6
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN II,3,PDIP,ANGGIAT U SIMATUPANG,L,7
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN II,3,PDIP,"Ir. RICKY SITORUS, M.Si",L,8
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN II,3,PDIP,"ANNA SAGITA, S.H, M.Kn.",P,9
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN II,4,Golkar,"BOBBY ADHITYO RIZALDI, S.E.Ak., M.B.A., CFE",L,1
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN II,4,Golkar,H. ALEX NOERDIN,L,2
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN II,4,Golkar,RIA SRI WOELANDARI,P,3
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN II,4,Golkar,"BENNY MARTHA BENYAMIN, S.E",L,4
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN II,4,Golkar,"Dr., Ir. NUR AHMADI, M.S",L,5
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN II,4,Golkar,"SULASTRI, S.Sos.",P,6
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN II,4,Golkar,TOFAN MAULANA,L,7
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN II,4,Golkar,"DR. HJ. TELLY P ULVIANA, M.Si",P,8
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN II,4,Golkar,"FACHRUZAR, S.H",L,9
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN II,5,NasDem,"IRMA SURYANI, S.E.",P,1
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN II,5,NasDem,"ZAITUN MAWARDI YAHYA, S.H, M.Kn",P,2
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN II,5,NasDem,"H. SYAHRIL HANAFIAH, S.IP, . MM",L,3
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN II,5,NasDem,M. ZAIN ISMED,L,4
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN II,5,NasDem,"HJ. PERCHA LEANPURI, B.Bus., MBA",P,5
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN II,5,NasDem,HJ. SRI KUSTINA,P,6
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN II,5,NasDem,"ENDI SUWITNO, ST",L,7
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN II,5,NasDem,MONICA PANJAITAN,P,8
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN II,5,NasDem,"AZHARI, S.H",L,9
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN II,6,Garuda,"YOHANNA MURTIKA, S.H",P,1
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN II,6,Garuda,"Drs. APRIL HASAN, S.H. M.M",L,2
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN II,6,Garuda,RENI YULYIANTI,P,3
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN II,6,Garuda,VIRDA ANISTIA RISKY,P,4
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN II,7,Berkarya,H. ROSIHAN ARSYAD,L,1
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN II,7,Berkarya,"RAHMAT, SH",L,2
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN II,7,Berkarya,"ELYU CHOMISAH, S.IP, M.KES",P,3
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN II,7,Berkarya,"H. ZAINUL BACHRI HAZ, S.IP",L,4
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN II,7,Berkarya,"TARMIZI, ST, MM",L,5
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN II,7,Berkarya,"Dr. SUNDA ARIANA, M.Pd., M.M",P,6
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN II,7,Berkarya,NINING SARTIKA,P,7
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN II,7,Berkarya,"ADI GUNA, SST",L,8
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN II,7,Berkarya,YUDI AFRIANDI,L,9
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN II,8,PKS,Drs. H. MOHD. IQBAL ROMZI,L,1
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN II,8,PKS,"H. IMAM MANSUR, Lc",L,2
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN II,8,PKS,"RUSIANA, S.Ag",P,3
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN II,8,PKS,"ZULKARNAIN, S.Pd.I",L,4
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN II,8,PKS,"TL. FASMAWATI, S.Ag",P,5
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN II,8,PKS,Drs. SUWOTO,L,6
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN II,8,PKS,"YENI DESMAWATI, S.Si, M.Pd",P,7
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN II,8,PKS,ATING MUHAMMAD,L,8
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN II,8,PKS,"ENDANG SUTISNA, S.Pd",L,9
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN II,9,Perindo,"Drs. ARSAL ISMAIL, MM, .M.Si",L,1
2019,DPR ,SUMATERA SELATAN,SUMATERA SELATAN II,9,Perindo,"H. IMPISOL YUSRI, SH",L,2
