PDS,VN,ID,YR,MN,PROV,CAN,CAN_G,RV,VV,IVV,CV,SEATS
1,1,DPD,2014,April,NUSA TENGGARA TIMUR,Drs. E. ENSE DA CUNHA SOLAPUNG,Male,2471997,2248902,223095,58631,0
1,1,DPD,2014,April,NUSA TENGGARA TIMUR,"FERDINANDUS SENTOSA NGGAO, S.Sos, M.SI.",Male,2471997,2248902,223095,38939,0
1,1,DPD,2014,April,NUSA TENGGARA TIMUR,FRANCISCO DEODATO ROSARIO OSORIO SOARES,Male,2471997,2248902,223095,14171,0
1,1,DPD,2014,April,NUSA TENGGARA TIMUR,"FRANSISKUS XAVERIUS ELVIS HANCU, S.Fil.",Male,2471997,2248902,223095,2539,0
1,1,DPD,2014,April,NUSA TENGGARA TIMUR,"Drs. H. R. TONUBESSI, M.Hum., M.Si.",Male,2471997,2248902,223095,14789,0
1,1,DPD,2014,April,NUSA TENGGARA TIMUR,Drs. IBRAHIM AGUSTINUS MEDAH,Male,2471997,2248902,223095,382122,1
1,1,DPD,2014,April,NUSA TENGGARA TIMUR,Drs. JOHANES MAT NGARE,Male,2471997,2248902,223095,27592,0
1,1,DPD,2014,April,NUSA TENGGARA TIMUR,Drs. JOHN TH. BLEGUR,Male,2471997,2248902,223095,53854,0
1,1,DPD,2014,April,NUSA TENGGARA TIMUR,JULIA STEVANNY E. BLEGUR,Female,2471997,2248902,223095,33882,0
1,1,DPD,2014,April,NUSA TENGGARA TIMUR,Drs. MAKABORANG HAMATARA,Male,2471997,2248902,223095,28868,0
1,1,DPD,2014,April,NUSA TENGGARA TIMUR,"MAKARIUS PASKALIS BAUT, S.H.",Male,2471997,2248902,223095,68054,0
1,1,DPD,2014,April,NUSA TENGGARA TIMUR,MARCUS HENDRIK,Male,2471997,2248902,223095,9922,0
1,1,DPD,2014,April,NUSA TENGGARA TIMUR,"MARIA NUBAN SAKU, S.H.",Female,2471997,2248902,223095,17948,0
1,1,DPD,2014,April,NUSA TENGGARA TIMUR,Ir. MARTINUS JAWA,Male,2471997,2248902,223095,26423,0
1,1,DPD,2014,April,NUSA TENGGARA TIMUR,Dra. MIEN HADJON PATTYMANGOE,Female,2471997,2248902,223095,28504,0
1,1,DPD,2014,April,NUSA TENGGARA TIMUR,MIKAEL UMBU ZASA ,Male,2471997,2248902,223095,5862,0
1,1,DPD,2014,April,NUSA TENGGARA TIMUR,MOSES MOGO,Male,2471997,2248902,223095,75271,0
1,1,DPD,2014,April,NUSA TENGGARA TIMUR,"NUNIK ELIZABETH MERUKH, M.B.A.",Male,2471997,2248902,223095,28971,0
1,1,DPD,2014,April,NUSA TENGGARA TIMUR,Drs. PAULUS MOA,Male,2471997,2248902,223095,63866,0
1,1,DPD,2014,April,NUSA TENGGARA TIMUR,PITER THINUNG PITOBY,Male,2471997,2248902,223095,19685,0
1,1,DPD,2014,April,NUSA TENGGARA TIMUR,"Drs. REFAFI GAH, M.Pd.",Male,2471997,2248902,223095,21708,0
1,1,DPD,2014,April,NUSA TENGGARA TIMUR,"RENGKA PIUS, S.H., M.Sc.",Male,2471997,2248902,223095,10971,0
1,1,DPD,2014,April,NUSA TENGGARA TIMUR,ROMANUS NDAU,Male,2471997,2248902,223095,30859,0
1,1,DPD,2014,April,NUSA TENGGARA TIMUR,Ir. SARAH LERY MBOEIK,Female,2471997,2248902,223095,56131,0
1,1,DPD,2014,April,NUSA TENGGARA TIMUR,SIMON NUBATONIS,Male,2471997,2248902,223095,18102,0
1,1,DPD,2014,April,NUSA TENGGARA TIMUR,Drs. STEFANUS MONE KAKA,Male,2471997,2248902,223095,19739,0
1,1,DPD,2014,April,NUSA TENGGARA TIMUR,SYAFRUDIN ATASOGE,Male,2471997,2248902,223095,103876,1
1,1,DPD,2014,April,NUSA TENGGARA TIMUR,TENGGUDAI PETRONELLA LITTIK,Female,2471997,2248902,223095,,0
1,1,DPD,2014,April,NUSA TENGGARA TIMUR,"UMBU SAPPY SAMAPATY, S.H., M.H.",Male,2471997,2248902,223095,70866,0
1,1,DPD,2014,April,NUSA TENGGARA TIMUR,"UMBU WULANG TANAAMAH PARANGGI, S.SoS.",Male,2471997,2248902,223095,29008,0
1,1,DPD,2014,April,NUSA TENGGARA TIMUR,"dr. WERA DAMIANUS, M.M",Male,2471997,2248902,223095,42057,0
1,1,DPD,2014,April,NUSA TENGGARA TIMUR,WIHERS RIHI HEREWILA,Male,2471997,2248902,223095,33612,0
1,1,DPD,2019,February,PAPUA,"CAREL S.P. SUEBU, SE",Male,1523694,3234398,155939,121232,0
1,1,DPD,2019,February,PAPUA,DAVIS KAMBUAYA,Male,1523694,3234398,155939,130653,0
1,1,DPD,2019,February,PAPUA,DAYANA,Female,1523694,3234398,155939,70966,0
1,1,DPD,2019,February,PAPUA,"HABELINO SAWAKI, SH., M.Si (HAN)",Male,1523694,3234398,155939,127838,0
1,1,DPD,2019,February,PAPUA,"HASBI SUAIB, ST., MH",Male,1523694,3234398,155939,153557,0
1,1,DPD,2019,February,PAPUA,HELINA MURIB,Female,1523694,3234398,155939,391237,1
1,1,DPD,2019,February,PAPUA,LALITA,Female,1523694,3234398,155939,52724,0
1,1,DPD,2019,February,PAPUA,OTOPIANUS P. TEBAI,Male,1523694,3234398,155939,425159,1
1,1,DPD,2019,February,PAPUA,"Drs. PAULUS YOHANES SUMINO, MM., OFS",Male,1523694,3234398,155939,169868,0
1,1,DPD,2019,February,PAPUA,"Pdt. RUBEN UAMANG, S.Th., MA",Male,1523694,3234398,155939,228058,1
1,1,DPD,2019,February,PAPUA,"WILHELMUS ROLLO, SE",Male,1523694,3234398,155939,97031,0
1,1,DPD,2019,February,PAPUA,"YOHANIS D. REDA, ST., SH., MH",Male,1523694,3234398,155939,141956,0
1,1,DPD,2019,February,PAPUA,"YOHANNES FAJAR I. KAMBON, S.IP, M.DevPract",Male,1523694,3234398,155939,161239,0
1,1,DPD,2019,February,PAPUA,YORRYS RAWEYAI,Male,1523694,3234398,155939,96288,1
1,1,DPD,2014,April,PAPUA,"ANTON H.M. WALAB GEBZE, S.H. ",Male,3059936,2922169,137767,71433,0
1,1,DPD,2014,April,PAPUA,"Pdt. CARLES SIMAREMARE, S.Th., M.Si. ",Male,3059936,2922169,137767,394138,1
1,1,DPD,2014,April,PAPUA,"DANIEL BUTU, B.A. ",Male,3059936,2922169,137767,79421,0
1,1,DPD,2014,April,PAPUA,Drs. Dirk DICKY RUMBOIRUSI ,Male,3059936,2922169,137767,58742,0
1,1,DPD,2014,April,PAPUA,EDISON LAMBE ,Male,3059936,2922169,137767,206503,1
1,1,DPD,2014,April,PAPUA,"EMANUEL TEBAI, S.Pd., M.B.A. ",Male,3059936,2922169,137767,168949,0
1,1,DPD,2014,April,PAPUA,FERDINANDA W. IBO YATIPAY,Male,3059936,2922169,137767,115766,0
1,1,DPD,2014,April,PAPUA,"FREDERIK WAKUM, S.Sos",Male,3059936,2922169,137767,148767,0
1,1,DPD,2014,April,PAPUA,HABELINO SAWAKI ,Male,3059936,2922169,137767,83581,0
1,1,DPD,2014,April,PAPUA,HELINA MURIB ,Female,3059936,2922169,137767,84611,0
1,1,DPD,2014,April,PAPUA,"JOHN WEMPI WONA, S.H. ",Male,3059936,2922169,137767,195831,0
1,1,DPD,2014,April,PAPUA,"JOSHUA ONIM, S.E. ",Male,3059936,2922169,137767,6663,0
1,1,DPD,2014,April,PAPUA,"LA MADI, S.E. ",Male,3059936,2922169,137767,689,0
1,1,DPD,2014,April,PAPUA,MESAKH MIRIN ,Male,3059936,2922169,137767,297604,1
1,1,DPD,2014,April,PAPUA,"NATAN NAFTALI TEBAI, S.Sos",Male,3059936,2922169,137767,113925,0
1,1,DPD,2014,April,PAPUA,"Drs. PAULUS YOHANES SUMINO, M.M.",Male,3059936,2922169,137767,164554,0
1,1,DPD,2014,April,PAPUA,RAFAEL YOSEP SIHOMBING,Male,3059936,2922169,137767,21361,0
1,1,DPD,2014,April,PAPUA,"Drs. ROBERT ISIR, M.A., M.M. ",Male,3059936,2922169,137767,,0
1,1,DPD,2014,April,PAPUA,Drs. S.P. RUMBORIYAS ,Male,3059936,2922169,137767,1479,0
1,1,DPD,2014,April,PAPUA,"TENIUS TABUNI, S.T. ",Male,3059936,2922169,137767,46532,0
1,1,DPD,2014,April,PAPUA,THEOFILUS WAIMURI,Male,3059936,2922169,137767,16585,0
1,1,DPD,2014,April,PAPUA,"Dr. H. TONI VICTOR MANDAWIRI WANGGAI, M.A.",Male,3059936,2922169,137767,148717,0
1,1,DPD,2014,April,PAPUA,"YANES MURIB, M.M. ",Male,3059936,2922169,137767,259444,1
1,1,DPD,2014,April,PAPUA,"YUBERINA TABUNI, S.SOs.",Female,3059936,2922169,137767,53961,0
1,1,DPD,2014,April,PAPUA,"Drs. YULIANUS NIKODEMUS WONMALY, M.A.",Male,3059936,2922169,137767,23971,0
1,1,DPD,2019,February,PAPUA BARAT,"ABDULLAH MANARAY, ST.",Male,742291,593807,53735,66949,0
1,1,DPD,2019,February,PAPUA BARAT,"AMOS LUKAS WATORI, SH.",Male,742291,593807,53735,21017,0
1,1,DPD,2019,February,PAPUA BARAT,"FILEP WAMAFMA, SH., M.Hum.",Male,742291,593807,53735,83174,1
1,1,DPD,2019,February,PAPUA BARAT,"JACOB ESAU KOMIGI, SH., MM.",Male,742291,593807,53735,66172,0
1,1,DPD,2019,February,PAPUA BARAT,"KARIADI, SH., MH.",Male,742291,593807,53735,3079,0
1,1,DPD,2019,February,PAPUA BARAT,"MAMBEROB YOSEPHUS RUMAKIEK, S.Si., M.Kesos.",Male,742291,593807,53735,85062,1
1,1,DPD,2019,February,PAPUA BARAT,"M. SANUSI RAHANINGMAS, S.Sos., M.MSip.",Male,742291,593807,53735,70323,1
1,1,DPD,2019,February,PAPUA BARAT,"SIRAJUDIN, SH.",Male,742291,593807,53735,3536,0
1,1,DPD,2019,February,PAPUA BARAT,SOFIA MAIPAUW,Female,742291,593807,53735,5496,0
1,1,DPD,2019,February,PAPUA BARAT,"YANCE SAMONSABRA, SH.",Male,742291,593807,53735,80,1
1,1,DPD,2014,April,PAPUA BARAT,"Abdullah Manaray, S.T.",Male,604554,531198,73356,94307,1
1,1,DPD,2014,April,PAPUA BARAT,"Chaidir Djafar, S.E., M.Si.",Male,604554,531198,73356,439,1
1,1,DPD,2014,April,PAPUA BARAT,"Ester Margareth Mandosir, S.Sos., M.H. ",Female,604554,531198,73356,30211,0
1,1,DPD,2014,April,PAPUA BARAT,"Ishak Mandacan, S.H.",Male,604554,531198,73356,30497,0
1,1,DPD,2014,April,PAPUA BARAT,"Ivan Ismail Madu, S.Sos. ",Male,604554,531198,73356,18441,0
1,1,DPD,2014,April,PAPUA BARAT,"Jacob Esau Komigi, S.H., M.M.",Male,604554,531198,73356,83619,1
1,1,DPD,2014,April,PAPUA BARAT,La Jumad,Male,604554,531198,73356,,0
1,1,DPD,2014,April,PAPUA BARAT,"Mamberob Yosephus Rumakiek, S.Si. ",Male,604554,531198,73356,39401,0
1,1,DPD,2014,April,PAPUA BARAT,Mervin Sadipun Komber ,Male,604554,531198,73356,74021,1
1,1,DPD,2014,April,PAPUA BARAT,"Mika Dumais, S.H.",Male,604554,531198,73356,16873,0
1,1,DPD,2014,April,PAPUA BARAT,"Salomie Christina Saway, S.H. ",Female,604554,531198,73356,9933,0
1,1,DPD,2014,April,PAPUA BARAT,Sayid Fadhal Alhamid,Male,604554,531198,73356,25674,0
1,1,DPD,2014,April,PAPUA BARAT,"Sopia Maipauw, S.H.",Female,604554,531198,73356,30869,0
1,1,DPD,2014,April,PAPUA BARAT,Usman Difinubun,Male,604554,531198,73356,,0
1,1,DPD,2014,April,PAPUA BARAT,"Victor Juventusn G. May, S.Hut.",Male,604554,531198,73356,33452,0
1,1,DPD,2019,February,RIAU,"Drs. H. ABDUL GAFAR USMAN, M.M",Male,3863305,2762127,497874,135705,0
1,1,DPD,2019,February,RIAU,"AGUSTIAN RASMANTO, S.E., M.Si",Male,3863305,2762127,497874,127873,0
1,1,DPD,2019,February,RIAU,"H. AKHYARUDDIN, S.E., M.Sc",Male,3863305,2762127,497874,49874,0
1,1,DPD,2019,February,RIAU,"Dr. H. ASYARI NUR, S.H., M.M",Male,3863305,2762127,497874,83017,0
1,1,DPD,2019,February,RIAU,"Dr. drh. H. CHAIDIR, M.M",Male,3863305,2762127,497874,147477,0
1,1,DPD,2019,February,RIAU,EDI AHMAD RM,Male,3863305,2762127,497874,49711,0
1,1,DPD,2019,February,RIAU,"EDWIN PRATAMA PUTRA, S.H",Male,3863305,2762127,497874,263039,1
1,1,DPD,2019,February,RIAU,"Dr. H. HERMAN GAZALI, S.H, S.E, M.B.A",Male,3863305,2762127,497874,85545,0
1,1,DPD,2019,February,RIAU,"H. HERMAN NAZAR, S.H., M.Si",Male,3863305,2762127,497874,87843,0
1,1,DPD,2019,February,RIAU,"INTSIAWATI AYUS, S.H, M.H",Female,3863305,2762127,497874,351181,1
1,1,DPD,2019,February,RIAU,"H. JAKIMAN SW, S.Pd., M.M",Male,3863305,2762127,497874,32889,0
1,1,DPD,2019,February,RIAU,"JAMARIS. HS, S.H, M.H",Male,3863305,2762127,497874,16563,0
1,1,DPD,2019,February,RIAU,"JEFRY NOER, S.H",Male,3863305,2762127,497874,127884,0
1,1,DPD,2019,February,RIAU,"JUPRIZAL, S.Th.I, M.H",Male,3863305,2762127,497874,151419,0
1,1,DPD,2019,February,RIAU,Ir. KHUDHRI JUNID,Male,3863305,2762127,497874,42174,0
1,1,DPD,2019,February,RIAU,"Dr. MISHARTI, S.Ag, M.Si",Female,3863305,2762127,497874,206907,1
1,1,DPD,2019,February,RIAU,Drs. M. MUNIF,Male,3863305,2762127,497874,44736,0
1,1,DPD,2019,February,RIAU,"H. MUHAMMAD GAZALI, Lc",Male,3863305,2762127,497874,184585,1
1,1,DPD,2019,February,RIAU,H. MUHAMMAD RIDWAN,Male,3863305,2762127,497874,36434,0
1,1,DPD,2019,February,RIAU,"Dr. H. MUHAMMAD RIZAL AKBAR, S.Si, M.Phil",Male,3863305,2762127,497874,51892,0
1,1,DPD,2019,February,RIAU,"H. M. YUSUF SAID, S.E, M.M",Male,3863305,2762127,497874,817,0
1,1,DPD,2019,February,RIAU,ROSTI ULI PURBA,Female,3863305,2762127,497874,158333,0
1,1,DPD,2019,February,RIAU,SAHAT MARTIN PHILIP,Male,3863305,2762127,497874,77784,0
1,1,DPD,2019,February,RIAU,"SAUT SIHALOHO, S.H",Male,3863305,2762127,497874,43061,0
1,1,DPD,2019,February,RIAU,"H. SURADI, S.H",Male,3863305,2762127,497874,65619,0
1,1,DPD,2019,February,RIAU,"Drs. WERKANIS AS, M.Pd",Male,3863305,2762127,497874,22603,0
1,1,DPD,2019,February,RIAU,"H. ZAHIRMAN ZABIR, S.H., M.H",Male,3863305,2762127,497874,36279,0
1,1,DPD,2014,April,RIAU,"Drs. H. ABDUL GAFAR USMAN, M.M",Male,2970368,2546395,423973,227991,1
1,1,DPD,2014,April,RIAU,"AFRI, S.P",Male,2970368,2546395,423973,147951,0
1,1,DPD,2014,April,RIAU,"AGUSTIAN RASMANTO, S.E",Male,2970368,2546395,423973,160568,0
1,1,DPD,2014,April,RIAU,AMRIL PILIANG ,Male,2970368,2546395,423973,62374,0
1,1,DPD,2014,April,RIAU,H. ARSADIANTO RACHMAN,Male,2970368,2546395,423973,87217,0
1,1,DPD,2014,April,RIAU,DESMIANTO,Male,2970368,2546395,423973,88117,0
1,1,DPD,2014,April,RIAU,"H. ILYAS LABAY, S.Sos., M.Si",Male,2970368,2546395,423973,103652,0
1,1,DPD,2014,April,RIAU,"INTSIAWATI AYUS, S.H., M.H",Female,2970368,2546395,423973,352603,1
1,1,DPD,2014,April,RIAU,"IWA SIRWANI BIBRA, S.Sos., M.Ag,. ",Female,2970368,2546395,423973,167171,0
1,1,DPD,2014,April,RIAU,"KHAIRUDDIN, S.H.I., M.Ag.",Male,2970368,2546395,423973,77044,0
1,1,DPD,2014,April,RIAU,"Dr. Hj. MAIMANAH UMAR, M.A",Female,2970368,2546395,423973,184625,1
1,1,DPD,2014,April,RIAU,"KH. MOCH. ALWI ARIFIN, S.Pd",Male,2970368,2546395,423973,80298,0
1,1,DPD,2014,April,RIAU,"MUHAMMAD MUZAMIL, S.E",Male,2970368,2546395,423973,32993,0
1,1,DPD,2014,April,RIAU,"NARLIS, M.A",Male,2970368,2546395,423973,150488,0
1,1,DPD,2014,April,RIAU,"Ir. H. NAWASIR KADIR, M.M",Male,2970368,2546395,423973,1227,0
1,1,DPD,2014,April,RIAU,"RIBHAN DWI JAYANA, S.H., M.H",Male,2970368,2546395,423973,50998,0
1,1,DPD,2014,April,RIAU,ROSTI ULI PURBA,Female,2970368,2546395,423973,197562,1
1,1,DPD,2014,April,RIAU,"H. SAID ZOHRIN, S.H., M.H",Male,2970368,2546395,423973,65782,0
1,1,DPD,2014,April,RIAU,"Drs. SUDARMO HASAN, M.A",Male,2970368,2546395,423973,39973,0
1,1,DPD,2014,April,RIAU,"H. SUSILO, S.E., M.M",Male,2970368,2546395,423973,14648,0
1,1,DPD,2014,April,RIAU,SUTRISNO. S,Male,2970368,2546395,423973,18092,0
1,1,DPD,2014,April,RIAU,Drs. H. TAUFIK IKRAM JAMIL,Male,2970368,2546395,423973,51725,0
1,1,DPD,2014,April,RIAU,WAN ABU BAKAR,Male,2970368,2546395,423973,97164,0
1,1,DPD,2014,April,RIAU,ZULHUSNI DOMO,Male,2970368,2546395,423973,40555,0
1,1,DPD,2014,April,RIAU,"H. ZULKARNAEN, S.H., M.H",Male,2970368,2546395,423973,4981,0
1,1,DPD,2019,February,SULAWESI BARAT,"ABDUL RAHMAN, SH.",Male,865249,692802,57086,19439,0
1,1,DPD,2019,February,SULAWESI BARAT,AJBAR,Male,865249,692802,57086,5039,1
1,1,DPD,2019,February,SULAWESI BARAT,H. ALMALIK PABABARI,Male,865249,692802,57086,50437,1
1,1,DPD,2019,February,SULAWESI BARAT,"Dr. ANDI ZASTRAWATI, SE., M.Si.",Female,865249,692802,57086,42606,0
1,1,DPD,2019,February,SULAWESI BARAT,"ANDRI PRAYOGA PUTRA SINGKARRU, M.Sc.",Male,865249,692802,57086,6887,1
1,1,DPD,2019,February,SULAWESI BARAT,"Ir. H. A. SURIANTO B. M, MT.",Male,865249,692802,57086,11935,0
1,1,DPD,2019,February,SULAWESI BARAT,Drs. HAMZAH SULA,Male,865249,692802,57086,13077,0
1,1,DPD,2019,February,SULAWESI BARAT,"HASNAWI, ST.",Male,865249,692802,57086,13114,0
1,1,DPD,2019,February,SULAWESI BARAT,"HASRAT LUKMAN, S.Pd.",Male,865249,692802,57086,15109,0
1,1,DPD,2019,February,SULAWESI BARAT,"HENRY SIRINA, SH.",Male,865249,692802,57086,19508,0
1,1,DPD,2019,February,SULAWESI BARAT,"ILMAN MURGAN, SH.",Male,865249,692802,57086,19352,0
1,1,DPD,2019,February,SULAWESI BARAT,"INDARSAN ISKANDAR MANDJI, SE.",Male,865249,692802,57086,7884,0
1,1,DPD,2019,February,SULAWESI BARAT,H. ISKANDAR MUDA BAHARUDDIN LOPA,Male,865249,692802,57086,51027,1
1,1,DPD,2019,February,SULAWESI BARAT,"Drs. H. ISMAIL ZAINUDDIN, M.Pd.",Male,865249,692802,57086,27423,0
1,1,DPD,2019,February,SULAWESI BARAT,ISRA D PRAMULYA,Male,865249,692802,57086,3301,0
1,1,DPD,2019,February,SULAWESI BARAT,"KASMIN H, SH.",Male,865249,692802,57086,5321,0
1,1,DPD,2019,February,SULAWESI BARAT,"MARTHEN, M.TH.",Male,865249,692802,57086,32068,0
1,1,DPD,2019,February,SULAWESI BARAT,"MAS’UD SHALEH, S.S.",Male,865249,692802,57086,36255,0
1,1,DPD,2019,February,SULAWESI BARAT,H. MUHAMMAD THAMRIN,Male,865249,692802,57086,15217,0
1,1,DPD,2019,February,SULAWESI BARAT,MUHAMMAD ZAKIR AKBAR,Male,865249,692802,57086,27699,0
1,1,DPD,2019,February,SULAWESI BARAT,MUH. AMRIL,Male,865249,692802,57086,5065,0
1,1,DPD,2019,February,SULAWESI BARAT,NASKAH MAHMUD NABHAN,Male,865249,692802,57086,3162,0
1,1,DPD,2019,February,SULAWESI BARAT,"NERO LEO ADRIANI, S. I Kom.",Male,865249,692802,57086,29349,0
1,1,DPD,2019,February,SULAWESI BARAT,"NURDIN PASOKKORI, S.IP., M.Si.",Male,865249,692802,57086,2525,0
1,1,DPD,2019,February,SULAWESI BARAT,"Drs. PAMPANG BONE, M.Si.",Male,865249,692802,57086,26484,0
1,1,DPD,2019,February,SULAWESI BARAT,ROSMAWATI,Female,865249,692802,57086,11528,0
1,1,DPD,2019,February,SULAWESI BARAT,SAIDING,Male,865249,692802,57086,5541,0
1,1,DPD,2019,February,SULAWESI BARAT,"THERESIA TARANG, SH.",Male,865249,692802,57086,6402,0
1,1,DPD,2019,February,SULAWESI BARAT,"YUKI PERMANA, ST.",Male,865249,692802,57086,12174,0
1,1,DPD,2019,February,SULAWESI BARAT,"YUSUF DEPPARINDING, SH.",Male,865249,692802,57086,8106,0
1,1,DPD,2014,April,SULAWESI BARAT,H. Amri Mustafa,Male,708622,654197,54425,29748,0
1,1,DPD,2014,April,SULAWESI BARAT,H. Andi Maksum Dai,Male,708622,654197,54425,22096,0
1,1,DPD,2014,April,SULAWESI BARAT,"H. Andi R. Endong Patompo, M.B.A., CRE",Male,708622,654197,54425,16123,0
1,1,DPD,2014,April,SULAWESI BARAT,"Ir. H. Andi Surianto B. Mappangara, M.T. ",Male,708622,654197,54425,3134,0
1,1,DPD,2014,April,SULAWESI BARAT,"Andi Zastrawati, S.E., M.Si",Female,708622,654197,54425,2673,0
1,1,DPD,2014,April,SULAWESI BARAT,Drs. H. Hasan Sulur,Male,708622,654197,54425,261,0
1,1,DPD,2014,April,SULAWESI BARAT,Drs. H. Husain Haenur,Male,708622,654197,54425,29381,0
1,1,DPD,2014,April,SULAWESI BARAT,I Ketut Sutama ,Male,708622,654197,54425,17056,0
1,1,DPD,2014,April,SULAWESI BARAT,"Indah Mayasari, S.Pd.",Female,708622,654197,54425,19043,0
1,1,DPD,2014,April,SULAWESI BARAT,Ir. H. Iskandar Muda Baharuddin Lopa,Male,708622,654197,54425,48245,1
1,1,DPD,2014,April,SULAWESI BARAT,"Drs. Johari Rugani, M.A.",Male,708622,654197,54425,6669,0
1,1,DPD,2014,April,SULAWESI BARAT,H. M. Ramlie A,Male,708622,654197,54425,14369,0
1,1,DPD,2014,April,SULAWESI BARAT,"Marthen, M.Th.",Male,708622,654197,54425,63686,1
1,1,DPD,2014,April,SULAWESI BARAT,Muh. Asri Anas,Male,708622,654197,54425,58151,1
1,1,DPD,2014,April,SULAWESI BARAT,"Muh. Ilman Nadjamuddin, S.P.",Male,708622,654197,54425,10034,0
1,1,DPD,2014,April,SULAWESI BARAT,"Muh. Rafi, S.E.",Male,708622,654197,54425,4195,0
1,1,DPD,2014,April,SULAWESI BARAT,K.H. Muh. Syibli Sahabuddin,Male,708622,654197,54425,5158,1
1,1,DPD,2014,April,SULAWESI BARAT,Drs. H. M. Gaus Bastary,Male,708622,654197,54425,7387,0
1,1,DPD,2014,April,SULAWESI BARAT,Muhammad Zakir Akbar,Male,708622,654197,54425,36766,0
1,1,DPD,2014,April,SULAWESI BARAT,"Hj. Mulyana Isham, S.H, M.M.",Female,708622,654197,54425,41165,0
1,1,DPD,2014,April,SULAWESI BARAT,"Drs. Naharuddin, M.Si. ",Male,708622,654197,54425,13868,0
1,1,DPD,2014,April,SULAWESI BARAT,Noegroho Eko Mardiyono,Male,708622,654197,54425,3825,0
1,1,DPD,2014,April,SULAWESI BARAT,Radhitya Ardimas Anwar ,Male,708622,654197,54425,36138,0
1,1,DPD,2014,April,SULAWESI BARAT,Sudirman Zuhdi ,Male,708622,654197,54425,905,0
1,1,DPD,2014,April,SULAWESI BARAT,H. Syahrir Hamdani,Male,708622,654197,54425,31452,0
1,1,DPD,2019,February,SULAWESI SELATAN,"Dr. H. ABD. RAHIM MAS P. SANJATA, M.Ag.",Male,3742770,4513402,506709,169757,0
1,1,DPD,2019,February,SULAWESI SELATAN,"Dr. H. AJIEP PADINDANG, S.E., M.M.",Male,3742770,4513402,506709,427005,1
1,1,DPD,2019,February,SULAWESI SELATAN,A M IQBAL PAREWANGI,Male,3742770,4513402,506709,286411,0
1,1,DPD,2019,February,SULAWESI SELATAN,ANDI MUH. IHSAN,Male,3742770,4513402,506709,57463,1
1,1,DPD,2019,February,SULAWESI SELATAN,ARIANTO BURHAN MAKKA,Male,3742770,4513402,506709,217284,0
1,1,DPD,2019,February,SULAWESI SELATAN,"ASMAR, S.T., M.Si.",Male,3742770,4513402,506709,93562,0
1,1,DPD,2019,February,SULAWESI SELATAN,"HERMAN HAFID NASSA, S.H.",Male,3742770,4513402,506709,100094,0
1,1,DPD,2019,February,SULAWESI SELATAN,"LILY AMELIA SALURAPA, S.E., M.M.",Female,3742770,4513402,506709,481423,1
1,1,DPD,2019,February,SULAWESI SELATAN,"M. AMIL SHADIQ, S.H., M.H.",Male,3742770,4513402,506709,130916,0
1,1,DPD,2019,February,SULAWESI SELATAN,"H. MAPPAUJUNG M, S.E., M.Si.",Male,3742770,4513402,506709,99548,0
1,1,DPD,2019,February,SULAWESI SELATAN,"H. MOH. ROEM MUIN, S.H., M.Si.",Male,3742770,4513402,506709,207192,0
1,1,DPD,2019,February,SULAWESI SELATAN,"Drs. M. TASMIN L, M.Pd.I.",Male,3742770,4513402,506709,9464,0
1,1,DPD,2019,February,SULAWESI SELATAN,"Dr. Ir. H. MUHAMMAD SYAIFUL SALEH, M.Si.",Male,3742770,4513402,506709,360495,0
1,1,DPD,2019,February,SULAWESI SELATAN,Drs. MUHAMMAD YUNUS RAZAK,Male,3742770,4513402,506709,46198,0
1,1,DPD,2019,February,SULAWESI SELATAN,"MUHLIS KATILI, S.Kep., Ns.",Male,3742770,4513402,506709,161398,0
1,1,DPD,2019,February,SULAWESI SELATAN,H. MUSTAFA IRATE,Male,3742770,4513402,506709,4258,0
1,1,DPD,2019,February,SULAWESI SELATAN,NINA MARLINA,Female,3742770,4513402,506709,107639,0
1,1,DPD,2019,February,SULAWESI SELATAN,"Dr. PATAHILLAH ASBA, S.H., M.H.",Male,3742770,4513402,506709,60778,0
1,1,DPD,2019,February,SULAWESI SELATAN,"Dr. H. SINDAWA TARANG, S.H., M.M., M.H.",Male,3742770,4513402,506709,189637,0
1,1,DPD,2019,February,SULAWESI SELATAN,"Dr. Hj. ST. NUSRA AZIS, S.Pt., M.P.",Male,3742770,4513402,506709,155652,0
1,1,DPD,2019,February,SULAWESI SELATAN,Ir. SULAEMAN KAMARUDDIN,Male,3742770,4513402,506709,51426,0
1,1,DPD,2019,February,SULAWESI SELATAN,TAMSIL LINRUNG,Male,3742770,4513402,506709,455137,1
1,1,DPD,2014,April,SULAWESI SELATAN,A. Wahyuddin Malik,Male,4718630,4193154,525476,198171,0
1,1,DPD,2014,April,SULAWESI SELATAN,A.M. Iqbal Parewangi ,Male,4718630,4193154,525476,233785,1
1,1,DPD,2014,April,SULAWESI SELATAN,"Ir.H. Abdul Aziz Qahar Mudzakkar, M.Si",Male,4718630,4193154,525476,1032113,1
1,1,DPD,2014,April,SULAWESI SELATAN,H. Abdul Djalil Thahir ,Male,4718630,4193154,525476,110008,0
1,1,DPD,2014,April,SULAWESI SELATAN,Drs. Abdul Kadir Patwa ,Male,4718630,4193154,525476,96248,0
1,1,DPD,2014,April,SULAWESI SELATAN,"Drs. Agussalim Andi Gadjong, S.H., M.H. ",Male,4718630,4193154,525476,92585,0
